axis_id,layer,train_accuracy,test_accuracy,test_ci_low,test_ci_high,random_null_mean,permutation_null_mean,permutation_p,permutation_q_bh,axis_norm,score
congenital_cardiac_vs_other_congenital_ccs,21,0.6622023809523809,0.5104166666666666,0.4166666666666667,0.6041666666666666,0.5055166666666666,0.49982708333333337,0.4208,0.5815934959349593,243.24159240722656,0.0049000000000000155
congenital_cardiac_vs_other_congenital_ccs,22,0.7604166666666666,0.5729166666666666,0.46875,0.6666666666666666,0.5130479166666667,0.4994708333333334,0.0118,0.035504424778761055,419.7412109375,0.059868749999999915
congenital_cardiac_vs_other_congenital_ccs,23,0.7931547619047619,0.5729166666666666,0.46875,0.6666666666666666,0.5117666666666667,0.5001916666666667,0.0106,0.03337037037037037,521.4137573242188,0.06114999999999993
congenital_cardiac_vs_other_congenital_ccs,24,0.8571428571428571,0.6145833333333334,0.5104166666666666,0.7083333333333334,0.5199708333333333,0.5007375,0.0074,0.02648421052631579,1230.52001953125,0.0946125000000001
congenital_cardiac_vs_other_congenital_ccs,25,0.8348214285714286,0.6145833333333334,0.5208333333333334,0.7083333333333334,0.5245166666666667,0.5006583333333333,0.0136,0.039186440677966096,1651.435546875,0.09006666666666663
congenital_cardiac_vs_other_congenital_ccs,26,0.8616071428571429,0.65625,0.5625,0.75,0.5309020833333334,0.498675,0.0068,0.024595744680851062,2363.3310546875,0.12534791666666656
congenital_cardiac_vs_other_congenital_ccs,27,0.8571428571428571,0.65625,0.5625,0.75,0.5304875,0.501025,0.0086,0.028666666666666667,2708.46435546875,0.1257625
congenital_cardiac_vs_other_congenital_ccs,28,0.8511904761904762,0.6458333333333334,0.5520833333333334,0.7395833333333334,0.53041875,0.4994416666666666,0.0146,0.04102479338842976,3134.838134765625,0.11541458333333332
congenital_cardiac_vs_other_congenital_ccs,29,0.8452380952380952,0.6354166666666666,0.5416666666666666,0.7291666666666666,0.52985,0.5005979166666666,0.0194,0.05153125,3359.36474609375,0.10556666666666659
congenital_cardiac_vs_other_congenital_ccs,30,0.8229166666666666,0.6145833333333334,0.5208333333333334,0.7083333333333334,0.5302541666666666,0.5004166666666666,0.0248,0.062,3641.6181640625,0.08432916666666679
congenital_cardiac_vs_other_congenital_ccs,31,0.8184523809523809,0.6041666666666666,0.5104166666666666,0.6979166666666666,0.5275375,0.5009520833333333,0.0346,0.08343262411347517,3868.18115234375,0.07662916666666664
congenital_cardiac_vs_other_congenital_ccs,32,0.8169642857142857,0.5833333333333334,0.4791666666666667,0.6875,0.5269083333333334,0.4993145833333333,0.0294,0.07243478260869565,3967.39990234375,0.05642499999999995
